85, Bad, 10, 6
86, Good, 10, 5
87, Good, 10, 8
87, Bad, 10, 4
88, Good, 10, 5
89, Good, 10, 2
89, Bad, 10, 6
90, Good, 10, 5
91, Good, 10, 4
91, Bad, 10, 8
92, Good, 10, 5
93, Good, 10, 6
93, Bad, 10, 2
94, Shield, 5
95, Good, 10, 8
95, Bad, 10, 4
96, Good, 10, 5
97, Good, 10, 2
97, Bad, 10, 6
98, Good, 10, 5
99, Good, 10, 4
99, Bad, 10, 8
100, Good, 10, 5
101, Good, 10, 6
101, Bad, 10, 2
102, Good, 10, 5
103, Good, 10, 8
103, Bad, 10, 4
104, Good, 10, 5
105, Good, 10, 2
105, Bad, 10, 6
106, Good, 10, 5
107, Good, 10, 4
107, Bad, 10, 8
108, Good, 10, 5
109, Good, 10, 6
109, Bad, 10, 2
110, DoubleMult, 8
111, Good, 10, 7
112, Good, 10, 4
113, Good, 10, 1
114, Good, 10, 2
115, Good, 10, 3
116, Good, 10, 6
117, Good, 10, 9
118, Good, 10, 8
119, Bad, 10, 7
120, Good, 10, 4
121, Bad, 10, 1
122, Good, 10, 2
123, Bad, 10, 3
124, Good, 10, 6
125, Bad, 10, 9
126, Good, 10, 8
127, Bad, 10, 7
127, Shield, 3
128, Good, 10, 4
129, Bad, 10, 1
130, Good, 10, 2
131, Bad, 10, 3
132, Good, 10, 6
133, Bad, 10, 9
134, Good, 10, 8
135, Good, 10, 7
136, Bad, 10, 3
137, Good, 10, 4
138, Bad, 10, 1
139, Bad, 10, 2
140, Good, 10, 3
141, Good, 10, 6
142, Good, 10, 8
143, Bad, 10, 7
144, Good, 10, 4
145, Bad, 10, 1
146, Good, 10, 2
147, Bad, 10, 3
148, Good, 10, 6
149, Bad, 10, 9
150, Good, 10, 8
151, Bad, 10, 7
152, Good, 10, 4
153, Bad, 10, 1
154, Good, 10, 2
155, Bad, 10, 3
156, Good, 10, 6
157, Bad, 10, 9
158, Good, 10, 5
160, Bad, 10, 5
162, Good, 10, 5
164, Bad, 10, 5
166, Good, 10, 5
168, Bad, 10, 5
170, Good, 10, 5
172, Bad, 10, 5
174, Good, 10, 5
176, Bad, 10, 5
178, Good, 10, 5
180, Bad, 10, 5
183, Good, 10, 5
184, Bad, 10, 5
186, Good, 10, 5
188, Bad, 10, 5
190, Good, 10, 5
190.5, Good, 10, 6
191, Good, 10, 5
191.5, Good, 10, 8
192, Good, 10, 5
192.5, Good, 10, 4
193, Good, 10, 5
194, Good, 10, 5
194.5, Good, 10, 6
195, Good, 10, 5
195.5, Good, 10, 8
196, Good, 10, 5
196.5, Good, 10, 4
197, Good, 10, 5
198, Good, 10, 5
198.5, Good, 10, 6
199, Good, 10, 5
199.5, Good, 10, 8
200, Good, 10, 5
200.5, Good, 10, 4
201, Good, 10, 5
201.5, Good, 10, 2
202, Good, 10, 5
202.5, Good, 10, 6
203, Good, 10, 5
203.5, Good, 10, 8
204, Good, 10, 5
204.5, Good, 10, 4
205, Good, 10, 5
205.5, Good, 10, 2
206, Good, 10, 5
206.5, Good, 10, 6
207, Good, 10, 5
207.5, Good, 10, 8
208, Good, 10, 5
208.5, Good, 10, 4
209, Good, 10, 5
209.5, Good, 10, 2
210, Good, 10, 5
210.5, Good, 10, 6
211, Good, 10, 5
211.5, Good, 10, 8
212, Good, 10, 5
212.5, Good, 10, 4
213, Good, 10, 5
213.5, Good, 10, 2
214, Good, 10, 5
214.5, Good, 10, 6
215, Good, 10, 5
215.5, Good, 10, 8
216, Good, 10, 5
216.5, Good, 10, 4
217, Good, 10, 5
217.5, Good, 10, 2
218, Good, 10, 5
218.5, Good, 10, 6
219, Good, 10, 5
219.5, Good, 10, 8
220, Good, 10, 5
220.5, Good, 10, 4
221, Good, 10, 5
221.5, Good, 10, 2
222, DoubleMult, 5
222.5, Good, 10, 6
223, Good, 10, 5
223.5, Good, 10, 6
223.5, Bad, 10, 8
224, Good, 10, 5
224.5, Good, 10, 4
225, Good, 10, 5
225.5, Good, 10, 2
226, Good, 10, 5
226.5, Good, 10, 6
227, Good, 10, 5
227, Bad, 10, 6
227.5, Good, 10, 8
228, Good, 10, 5
228.5, Good, 10, 4
229, Good, 10, 5
229.5, Good, 10, 2
230, Good, 10, 5
230.5, Good, 10, 6
231, Bad, 10, 5
231.5, Good, 10, 8
232, Good, 10, 5
232.5, Good, 10, 4
233, Good, 10, 5
233.5, Good, 10, 2
234, Bad, 10, 5
234.5, Good, 10, 6
235, Good, 10, 5
235.5, Good, 10, 8
236, Good, 10, 5
236.5, Good, 10, 4
237, Good, 10, 5
237.5, Good, 10, 2
238, Good, 10, 5
238.5, Good, 10, 6
239, Good, 10, 5
239.5, Good, 10, 8
240, Good, 10, 5
240.5, Bad, 10, 4
241, Good, 10, 5
241.5, Good, 10, 2
241.5, Bad, 10, 8
242, Good, 10, 5
242.5, Good, 10, 6
243, Good, 10, 5
243.5, Bad, 10, 8
244, Good, 10, 5
244.5, Good, 10, 4
245, Shield, 5
245.5, Good, 10, 2
246, Good, 10, 5
246.5, Good, 10, 6
247, Good, 10, 5
247.5, Bad, 10, 4
247.5, Bad, 10, 8
247.5, Bad, 10, 6
248, Good, 10, 5
248.5, Good, 10, 4
249, Good, 10, 5
249.5, Good, 10, 2
250, Good, 10, 5
250.5, Good, 10, 6
251, Good, 10, 5
251.5, Good, 10, 8
252, Good, 10, 7
252, Bad, 10, 5
252, Bad, 10, 9
252.5, Good, 10, 4
253, Good, 10, 5
253.5, Good, 10, 2
254, Good, 10, 5
255, Good, 10, 5
256, Good, 10, 5
257, Good, 10, 5
258, Good, 10, 4
259, Good, 10, 4
260, Good, 10, 4
261, Good, 10, 4
262, Good, 10, 5
263, Good, 10, 5
264, Good, 10, 5
265, Good, 10, 5
266, Good, 10, 6
267, Good, 10, 6
268, Good, 10, 6
269, Good, 10, 6
270, Good, 10, 9
270.5, Good, 10, 8
271, Good, 10, 7
271.5, Good, 10, 4
272, Good, 10, 1
272.5, Good, 10, 2
273, Good, 10, 3
273.5, Good, 10, 6
274, Good, 10, 9
274.5, Good, 10, 8
275, Good, 10, 7
275.5, Good, 10, 4
276, Good, 10, 1
276.5, Good, 10, 2
277, Good, 10, 3
277.5, Good, 10, 6
278, Good, 10, 3
278.5, Good, 10, 2
279, Good, 10, 1
279.5, Good, 10, 4
280, Good, 10, 7
280.5, Good, 10, 8
281, Good, 10, 9
281.5, Good, 10, 6
282, Good, 10, 3
282.5, Good, 10, 2
283, Good, 10, 1
283.5, Good, 10, 4
284, Good, 10, 7
284.5, Good, 10, 8
285, Good, 10, 9
285.5, Good, 10, 6
286, Good, 10, 9
286.5, Good, 10, 8
287, Good, 10, 7
287.5, Good, 10, 4
288, Good, 10, 1
288.5, Good, 10, 2
289, Bad, 10, 3
289.5, Good, 10, 6
290, Good, 10, 9
290.5, Good, 10, 8
291, Good, 10, 7
291.5, Good, 10, 4
292, Bad, 10, 1
292.5, Good, 10, 2
293, Good, 10, 3
293.5, Good, 10, 6
294, Bad, 10, 3
294.5, Bad, 10, 2
295, Good, 10, 1
295.5, Good, 10, 4
296, Good, 10, 7
296.5, Good, 10, 8
297, Good, 10, 9
297, Bad, 10, 7
297.5, Good, 10, 6
298, Good, 10, 3
298.5, Good, 10, 2
299, Good, 10, 1
299.5, Good, 10, 4
300, Good, 10, 7
300.5, Good, 10, 8
301, Good, 10, 9
301.5, Good, 10, 6
302, Good, 10, 9
302.5, Good, 10, 8
303, Good, 10, 7
303, DoubleMult, 4
303.5, Good, 10, 4
304, Good, 10, 1
304.5, Good, 10, 2
305, Good, 10, 3
305.5, Good, 10, 6
306, Good, 10, 9
306.5, Good, 10, 8
307, Good, 10, 7
307.5, Good, 10, 4
308, Good, 10, 1
308.5, Good, 10, 2
309, Good, 10, 3
309.5, Good, 10, 6
310, Good, 10, 3
310.5, Good, 10, 2
311, Good, 10, 1
311.5, Good, 10, 4
312, Good, 10, 7
312.5, Good, 10, 8
313, Good, 10, 9
313.5, Good, 10, 6
314, Good, 10, 3
314.5, Good, 10, 2
315, Good, 10, 1
315.5, Good, 10, 4
316, Good, 10, 7
316.5, Good, 10, 8
317, Good, 10, 9
317.5, Good, 10, 6
318, DoubleMult, 5
318.5, Good, 10, 6
319, Good, 10, 5
319.5, Good, 10, 8
319.5, Bad, 10, 9
320, Good, 10, 5
320.5, Good, 10, 4
321, Good, 10, 5
321.5, Good, 10, 2
322, Good, 10, 5
322.5, Good, 10, 6
323, Good, 10, 5
323, Bad, 10, 6
323.5, Good, 10, 8
324, Good, 10, 5
324.5, Good, 10, 4
325, Good, 10, 5
325.5, Good, 10, 2
326, Good, 10, 5
326.5, Good, 10, 6
327, Bad, 10, 5
327.5, Good, 10, 8
328, Good, 10, 5
328.5, Good, 10, 4
329, Good, 10, 5
329.5, Good, 10, 2
330, Bad, 10, 5
330.5, Good, 10, 6
331, Good, 10, 5
331.5, Good, 10, 8
332, Good, 10, 5
332.5, Good, 10, 4
333, Good, 10, 5
333.5, Good, 10, 2
334, Good, 10, 5
334.5, Good, 10, 6
335, Good, 10, 5
335.5, Good, 10, 8
336, Good, 10, 5
336.5, Bad, 10, 4
337, Good, 10, 5
337.5, Bad, 10, 2
337.5, Good, 10, 8
338, Good, 10, 5
338.5, Good, 10, 6
339, Good, 10, 5
339.5, Bad, 10, 8
340, Good, 10, 5
340.5, Good, 10, 4
341, Shield, 5
341.5, Good, 10, 2
342, Good, 10, 5
342.5, Good, 10, 6
343, Good, 10, 5
343.5, Good, 10, 8
343.5, Bad, 10, 7
343.5, Bad, 10, 9
344, Good, 10, 5
344.5, Good, 10, 4
345, Good, 10, 5
345.5, Good, 10, 2
346, Good, 10, 5
346.5, Good, 10, 6
347, Good, 10, 5
347.5, Good, 10, 8
348, Good, 10, 7
348, Bad, 10, 5
348, Bad, 10, 9
348.5, Good, 10, 4
349, Good, 10, 5
349.5, Good, 10, 2
350, DoubleMult, 5
350.5, Good, 10, 6
351, Good, 10, 5
351.5, Good, 10, 8
351.5, Bad, 10, 9
352, Good, 10, 5
352.5, Good, 10, 4
353, Good, 10, 5
353.5, Good, 10, 2
354, Good, 10, 5
354.5, Good, 10, 6
355, Good, 10, 5
355, Bad, 10, 6
355.5, Good, 10, 8
356, Good, 10, 5
356.5, Good, 10, 4
357, Good, 10, 5
357.5, Good, 10, 2
358, Good, 10, 5
358.5, Good, 10, 6
359, Bad, 10, 5
359.5, Good, 10, 8
360, Good, 10, 5
360.5, Good, 10, 4
361, Good, 10, 5
361.5, Good, 10, 2
362, Bad, 10, 5
362.5, Good, 10, 6
363, Good, 10, 5
363.5, Good, 10, 8
364, Good, 10, 5
364.5, Good, 10, 4
365, Good, 10, 5
365.5, Good, 10, 2
366, Good, 10, 5
366.5, Good, 10, 6
367, Good, 10, 5
367.5, Good, 10, 8
368, Good, 10, 5
368.5, Bad, 10, 4
369, Good, 10, 5
369.5, Good, 10, 4
369.5, Bad, 10, 2
370, Good, 10, 5
370.5, Good, 10, 6
371, Good, 10, 5
371.5, Bad, 10, 8
372, Good, 10, 5
372.5, Good, 10, 4
373, Shield, 5
373.5, Good, 10, 2
374, Good, 10, 5
374.5, Good, 10, 6
375, Good, 10, 5
375.5, Good, 10, 6
375.5, Bad, 10, 8
375.5, Bad, 10, 4
376, Good, 10, 5
376.5, Good, 10, 4
377, Good, 10, 5
377.5, Good, 10, 2
378, Good, 10, 5
378.5, Good, 10, 6
379, Good, 10, 5
379.5, Good, 10, 8
380, Good, 10, 5
380, Bad, 10, 7
380, Bad, 10, 9
380.5, Good, 10, 4
381, Good, 10, 5
381.5, Good, 10, 2
382, Good, 10, 5
382.5, Good, 10, 6
383, Good, 10, 5
383.5, Good, 10, 8
384, Good, 10, 5
384.5, Bad, 10, 4
385, Good, 10, 5
385.5, Good, 10, 2
385.5, Bad, 10, 8
386, Good, 10, 5
386.5, Good, 10, 6
387, Good, 10, 5
387.5, Bad, 10, 8
388, Good, 10, 5
388.5, Good, 10, 4
389, Shield, 5
389.5, Good, 10, 2
390, Good, 10, 5
390.5, Good, 10, 6
391, Good, 10, 5
391.5, Good, 10, 8
391.5, Bad, 10, 7
391.5, Bad, 10, 9
392, Good, 10, 5
392.5, Good, 10, 4
393, Good, 10, 5
393.5, Good, 10, 2
394, Good, 10, 5
394.5, Good, 10, 6
395, Good, 10, 5
395.5, Good, 10, 8
396, Good, 10, 5
396, Bad, 10, 7
396.5, Good, 10, 4
397, Good, 10, 5
397.5, Good, 10, 2
398, Good, 10, 5
398.5, Good, 10, 6
399, Good, 10, 5
399.5, Good, 10, 8
400, Good, 10, 5
400.5, Bad, 10, 4
401, Good, 10, 5
401.5, Good, 10, 2
401.5, Bad, 10, 8
402, Good, 10, 5
402.5, Good, 10, 6
403, Good, 10, 5
403.5, Bad, 10, 8
404, Good, 10, 5
404.5, Good, 10, 4
405, Shield, 5
405.5, Good, 10, 2
406, Good, 10, 5
406.5, Good, 10, 6
407, Good, 10, 5
407.5, Good, 10, 8
407.5, Bad, 10, 7
407.5, Bad, 10, 9
408, Good, 10, 5
408.5, Good, 10, 4
409, Good, 10, 5
409.5, Good, 10, 2
410, Good, 10, 5
410.5, Good, 10, 6
411, Good, 10, 5
411.5, Good, 10, 8
412, Good, 10, 5
412, Bad, 10, 7
412.5, Good, 10, 4
413, Good, 10, 5
413.5, Good, 10, 2
