53, Good, 10, 2
274, Good, 10, 9
290, Good, 10, 9
57, Good, 10, 6
322, Good, 10, 5
61, Good, 10, 2
354, Good, 10, 5
66, Good, 10, 5
386, Good, 10, 5
74, Good, 10, 5
82, Good, 10, 5
194.5, Good, 10, 6
307.5, Good, 10, 4
210.5, Good, 10, 6
339.5, Bad, 10, 8
226.5, Good, 10, 6
371.5, Bad, 10, 8
242.5, Good, 10, 6
403.5, Bad, 10, 8
261, Good, 10, 4
122, Good, 10, 2
293, Good, 10, 3
132, Good, 10, 6
325, Good, 10, 5
148, Good, 10, 6
357, Good, 10, 5
164, Bad, 10, 5
389, Shield, 5
180, Bad, 10, 5
278.5, Good, 10, 2
196, Good, 10, 5
310.5, Good, 10, 2
212, Good, 10, 5
342.5, Good, 10, 6
228, Good, 10, 5
374.5, Good, 10, 6
244, Good, 10, 5
406.5, Good, 10, 6
264, Good, 10, 5
296, Good, 10, 7
363.5, Good, 10, 8
328, Good, 10, 5
92, Good, 10, 5
359.5, Good, 10, 8
319.5, Good, 10, 8
319.5, Bad, 10, 9
392, Good, 10, 5
58, Good, 10, 5
281.5, Good, 10, 6
313.5, Good, 10, 6
213.5, Good, 10, 2
345.5, Good, 10, 2
229.5, Good, 10, 2
377.5, Good, 10, 2
245.5, Good, 10, 2
409.5, Good, 10, 2
267, Good, 10, 6
299, Good, 10, 1
135, Good, 10, 7
331, Good, 10, 5
156, Good, 10, 6
151, Bad, 10, 7
363, Good, 10, 5
395, Good, 10, 5
183, Good, 10, 5
284.5, Good, 10, 8
199, Good, 10, 5
316.5, Good, 10, 8
215, Good, 10, 5
348.5, Good, 10, 4
231, Bad, 10, 5
380.5, Good, 10, 4
247, Good, 10, 5
412.5, Good, 10, 4
270, Good, 10, 9
2, Good, 10, 5
334, Good, 10, 5
366, Good, 10, 5
69, Good, 10, 2
398, Good, 10, 5
77, Good, 10, 2
3, Good, 10, 8
85, Good, 10, 2
85, Bad, 10, 6
200.5, Good, 10, 4
93, Good, 10, 6
93, Bad, 10, 2
216.5, Good, 10, 4
101, Good, 10, 6
101, Bad, 10, 2
232.5, Good, 10, 4
116, Good, 10, 6
383.5, Good, 10, 8
248.5, Good, 10, 4
4, Good, 10, 5
117, Good, 10, 9
273, Good, 10, 3
125, Bad, 10, 9
305, Good, 10, 3
5, Good, 10, 2
138, Bad, 10, 1
337, Good, 10, 5
154, Good, 10, 2
369, Good, 10, 5
6, Good, 10, 5
170, Good, 10, 5
401, Good, 10, 5
186, Good, 10, 5
290.5, Good, 10, 8
202, Good, 10, 5
322.5, Good, 10, 6
218, Good, 10, 5
8, Good, 10, 5
234, Bad, 10, 5
386.5, Good, 10, 6
250, Good, 10, 5
10, Good, 10, 5
276, Good, 10, 1
11, Good, 10, 8
308, Good, 10, 1
12, Good, 10, 5
340, Good, 10, 5
13, Good, 10, 2
372, Good, 10, 5
14, Good, 10, 5
404, Good, 10, 5
15, Good, 10, 4
293.5, Good, 10, 6
16, Good, 10, 5
325.5, Good, 10, 2
219.5, Good, 10, 8
357.5, Good, 10, 2
20, Good, 10, 5
389.5, Good, 10, 2
22, Good, 10, 5
295.5, Good, 10, 4
24, Good, 10, 5
269, Good, 10, 6
26, Good, 10, 5
141, Good, 10, 6
28, Good, 10, 5
157, Bad, 10, 9
30, Good, 10, 5
32, Good, 10, 5
36, Good, 10, 5
296.5, Good, 10, 8
205, Good, 10, 5
40, Good, 10, 5
328.5, Good, 10, 4
221, Good, 10, 5
44, Good, 10, 5
360.5, Good, 10, 4
237, Good, 10, 5
48, Good, 10, 5
392.5, Good, 10, 4
253, Good, 10, 5
52, Good, 10, 5
282, Good, 10, 3
56, Good, 10, 5
314, Good, 10, 3
60, Good, 10, 5
346, Good, 10, 5
64, Good, 10, 5
378, Good, 10, 5
72, Good, 10, 5
410, Good, 10, 5
80, Good, 10, 5
190.5, Good, 10, 6
109, Good, 10, 6
109, Bad, 10, 2
299.5, Good, 10, 4
206.5, Good, 10, 6
413.5, Good, 10, 2
96, Good, 10, 5
222.5, Good, 10, 6
104, Good, 10, 5
238.5, Good, 10, 6
112, Good, 10, 4
27, Good, 10, 8
120, Good, 10, 4
285, Good, 10, 9
128, Good, 10, 4
317, Good, 10, 9
17, Good, 10, 6
144, Good, 10, 4
349, Good, 10, 5
160, Bad, 10, 5
381, Good, 10, 5
176, Bad, 10, 5
413, Good, 10, 5
270.5, Good, 10, 8
192, Good, 10, 5
9, Good, 10, 6
302.5, Good, 10, 8
208, Good, 10, 5
243.5, Bad, 10, 8
334.5, Good, 10, 6
224, Good, 10, 5
203.5, Good, 10, 8
240, Good, 10, 5
398.5, Good, 10, 6
256, Good, 10, 5
288, Good, 10, 1
320, Good, 10, 5
352, Good, 10, 5
354.5, Good, 10, 6
384, Good, 10, 5
115, Good, 10, 3
273.5, Good, 10, 6
86, Good, 10, 5
305.5, Good, 10, 6
209.5, Good, 10, 2
337.5, Bad, 10, 2
337.5, Good, 10, 8
225.5, Good, 10, 2
108, Good, 10, 5
369.5, Good, 10, 4
369.5, Bad, 10, 2
241.5, Good, 10, 2
241.5, Bad, 10, 8
84, Good, 10, 5
401.5, Good, 10, 2
401.5, Bad, 10, 8
259, Good, 10, 4
291, Good, 10, 7
131, Bad, 10, 3
323, Good, 10, 5
323, Bad, 10, 6
147, Bad, 10, 3
355, Good, 10, 5
355, Bad, 10, 6
387, Good, 10, 5
276.5, Good, 10, 2
195, Good, 10, 5
308.5, Good, 10, 2
211, Good, 10, 5
340.5, Good, 10, 4
227, Good, 10, 5
227, Bad, 10, 6
372.5, Good, 10, 4
243, Good, 10, 5
404.5, Good, 10, 4
262, Good, 10, 5
311, Good, 10, 1
294, Bad, 10, 3
326, Good, 10, 5
358, Good, 10, 5
67, Good, 10, 8
390, Good, 10, 5
75, Good, 10, 8
83, Good, 10, 8
83, Bad, 10, 4
196.5, Good, 10, 4
275.5, Good, 10, 4
311.5, Good, 10, 4
212.5, Good, 10, 4
343.5, Good, 10, 8
343.5, Bad, 10, 7
343.5, Bad, 10, 9
228.5, Good, 10, 4
107, Good, 10, 4
107, Bad, 10, 8
244.5, Good, 10, 4
407.5, Good, 10, 8
407.5, Bad, 10, 7
407.5, Bad, 10, 9
265, Good, 10, 5
123, Bad, 10, 3
297, Good, 10, 9
297, Bad, 10, 7
134, Good, 10, 8
329, Good, 10, 5
150, Good, 10, 8
361, Good, 10, 5
166, Good, 10, 5
393, Good, 10, 5
282.5, Good, 10, 2
198, Good, 10, 5
314.5, Good, 10, 2
214, Good, 10, 5
346.5, Good, 10, 6
230, Good, 10, 5
378.5, Good, 10, 6
246, Good, 10, 5
410.5, Good, 10, 6
268, Good, 10, 6
300, Good, 10, 7
332, Good, 10, 5
364, Good, 10, 5
396, Good, 10, 5
396, Bad, 10, 7
285.5, Good, 10, 6
199.5, Good, 10, 8
317.5, Good, 10, 6
215.5, Good, 10, 8
19, Good, 10, 8
349.5, Good, 10, 2
231.5, Good, 10, 8
381.5, Good, 10, 2
247.5, Bad, 10, 4
247.5, Bad, 10, 8
247.5, Bad, 10, 6
106, Good, 10, 5
271, Good, 10, 7
395.5, Good, 10, 8
375.5, Good, 10, 6
375.5, Bad, 10, 8
375.5, Bad, 10, 4
303, Good, 10, 7
303, DoubleMult, 4
331.5, Good, 10, 8
137, Good, 10, 4
335, Good, 10, 5
153, Bad, 10, 1
367, Good, 10, 5
25, Good, 10, 6
399, Good, 10, 5
263, Good, 10, 5
35, Good, 10, 8
288.5, Good, 10, 2
201, Good, 10, 5
39, Good, 10, 4
320.5, Good, 10, 4
217, Good, 10, 5
43, Good, 10, 8
352.5, Good, 10, 4
233, Good, 10, 5
47, Good, 10, 4
384.5, Bad, 10, 4
249, Good, 10, 5
51, Good, 10, 8
279, Good, 10, 1
55, Good, 10, 4
68, Good, 10, 5
114, Good, 10, 2
59, Good, 10, 8
338, Good, 10, 5
63, Good, 10, 4
63, Bad, 10, 8
370, Good, 10, 5
70, Good, 10, 5
402, Good, 10, 5
78, Good, 10, 5
291.5, Good, 10, 4
202.5, Good, 10, 6
94, Shield, 5
218.5, Good, 10, 6
355.5, Good, 10, 8
234.5, Good, 10, 6
110, DoubleMult, 8
250.5, Good, 10, 6
118, Good, 10, 8
277, Good, 10, 3
126, Good, 10, 8
309, Good, 10, 3
140, Good, 10, 3
341, Shield, 5
287.5, Good, 10, 4
373, Shield, 5
172, Bad, 10, 5
405, Shield, 5
91, Good, 10, 4
91, Bad, 10, 8
294.5, Bad, 10, 2
204, Good, 10, 5
326.5, Good, 10, 6
220, Good, 10, 5
358.5, Good, 10, 6
236, Good, 10, 5
390.5, Good, 10, 6
252, Good, 10, 7
252, Bad, 10, 5
252, Bad, 10, 9
280, Good, 10, 7
312, Good, 10, 7
344, Good, 10, 5
376, Good, 10, 5
29, Good, 10, 2
408, Good, 10, 5
297.5, Good, 10, 6
205.5, Good, 10, 2
329.5, Good, 10, 2
221.5, Good, 10, 2
361.5, Good, 10, 2
237.5, Good, 10, 2
393.5, Good, 10, 2
253.5, Good, 10, 2
235.5, Good, 10, 8
351.5, Good, 10, 8
351.5, Bad, 10, 9
306, Good, 10, 9
315, Good, 10, 1
143, Bad, 10, 7
347, Good, 10, 5
283, Good, 10, 1
411, Good, 10, 5
191, Good, 10, 5
208.5, Good, 10, 4
300.5, Good, 10, 8
207, Good, 10, 5
260, Good, 10, 4
332.5, Good, 10, 4
223, Good, 10, 5
364.5, Good, 10, 4
239, Good, 10, 5
396.5, Good, 10, 4
255, Good, 10, 5
286, Good, 10, 9
318, DoubleMult, 5
7, Good, 10, 4
350, DoubleMult, 5
65, Good, 10, 6
65, Bad, 10, 2
382, Good, 10, 5
73, Good, 10, 6
73, Bad, 10, 2
81, Good, 10, 2
81, Bad, 10, 6
192.5, Good, 10, 4
89, Good, 10, 2
89, Bad, 10, 6
380, Good, 10, 5
380, Bad, 10, 7
380, Bad, 10, 9
360, Good, 10, 5
97, Good, 10, 2
97, Bad, 10, 6
224.5, Good, 10, 4
327.5, Good, 10, 8
105, Good, 10, 2
105, Bad, 10, 6
240.5, Bad, 10, 4
399.5, Good, 10, 8
257, Good, 10, 5
121, Bad, 10, 1
289, Bad, 10, 3
130, Good, 10, 2
321, Good, 10, 5
146, Good, 10, 2
353, Good, 10, 5
162, Good, 10, 5
385, Good, 10, 5
98, Good, 10, 5
178, Good, 10, 5
88, Good, 10, 5
274.5, Good, 10, 8
194, Good, 10, 5
303.5, Good, 10, 4
306.5, Good, 10, 8
210, Good, 10, 5
338.5, Good, 10, 6
226, Good, 10, 5
370.5, Good, 10, 6
242, Good, 10, 5
402.5, Good, 10, 6
18, Good, 10, 5
292, Bad, 10, 1
324, Good, 10, 5
407, Good, 10, 5
356, Good, 10, 5
388, Good, 10, 5
102, Good, 10, 5
251.5, Good, 10, 8
277.5, Good, 10, 6
195.5, Good, 10, 8
113, Good, 10, 1
309.5, Good, 10, 6
211.5, Good, 10, 8
341.5, Good, 10, 2
227.5, Good, 10, 8
373.5, Good, 10, 2
21, Good, 10, 2
405.5, Good, 10, 2
23, Good, 10, 4
295, Good, 10, 1
133, Bad, 10, 9
327, Bad, 10, 5
379, Good, 10, 5
149, Bad, 10, 9
359, Bad, 10, 5
391, Good, 10, 5
34, Good, 10, 5
280.5, Good, 10, 8
197, Good, 10, 5
38, Good, 10, 5
312.5, Good, 10, 8
213, Good, 10, 5
42, Good, 10, 5
344.5, Good, 10, 4
229, Good, 10, 5
46, Good, 10, 5
376.5, Good, 10, 4
245, Shield, 5
50, Good, 10, 5
366.5, Good, 10, 6
266, Good, 10, 6
54, Good, 10, 5
298, Good, 10, 3
387.5, Bad, 10, 8
330, Bad, 10, 5
62, Good, 10, 5
279.5, Good, 10, 4
362, Bad, 10, 5
31, Good, 10, 4
394, Good, 10, 5
76, Good, 10, 5
283.5, Good, 10, 4
198.5, Good, 10, 6
188, Bad, 10, 5
315.5, Good, 10, 4
214.5, Good, 10, 6
347.5, Good, 10, 8
230.5, Good, 10, 6
379.5, Good, 10, 8
246.5, Good, 10, 6
411.5, Good, 10, 8
408.5, Good, 10, 4
124, Good, 10, 6
301, Good, 10, 9
