129, Good, 10, 1
145, Good, 10, 5
161, Good, 10, 8
177, Good, 10, 6
33, Good, 10, 5
193, Good, 10, 8
37, Good, 10, 5
304.5, Good, 10, 2
209, Good, 10, 2
41, Good, 10, 5
225, Good, 10, 5
225, Bad, 10, 1
225, Bad, 10, 2
225, Bad, 10, 3
225, Bad, 10, 4
225, Bad, 10, 6
225, Bad, 10, 7
225, Bad, 10, 8
225, Bad, 10, 9
45, Good, 10, 5
241, Good, 10, 5
241, Bad, 10, 2
241, Bad, 10, 8
49, Good, 10, 5
258, Good, 10, 5
53, Good, 10, 5
290, Good, 10, 8
57, Good, 10, 5
61, Good, 10, 5
66, Good, 10, 2
66, Bad, 10, 1
74, Good, 10, 2
74, Bad, 10, 1
82, Good, 10, 2
82, Bad, 10, 3
90, Good, 10, 2
90, Bad, 10, 3
98, Good, 10, 5
98, Bad, 10, 1
98, Bad, 10, 2
98, Bad, 10, 3
98, Bad, 10, 4
98, Bad, 10, 6
98, Bad, 10, 7
98, Bad, 10, 8
98, Bad, 10, 9
106, Good, 10, 5
106, Bad, 10, 1
106, Bad, 10, 3
106, Bad, 10, 7
106, Bad, 10, 9
114, Good, 10, 8
261, Good, 10, 5
122, Good, 10, 2
293, Good, 10, 5
132, Good, 10, 8
148, Good, 10, 4
164, Good, 10, 2
180, Good, 10, 7
196, Good, 10, 4
310.5, Good, 10, 5
212, Good, 10, 9
228, Good, 10, 5
228, Bad, 10, 1
228, Bad, 10, 3
228, Bad, 10, 7
228, Bad, 10, 9
244, Good, 10, 5
244, Bad, 10, 1
244, Bad, 10, 9
307.75, Good, 10, 5
264, Good, 10, 5
296, Good, 10, 3
295, Good, 10, 2
267, Good, 10, 5
299, Good, 10, 6
135, Good, 10, 3
263, Good, 10, 5
151, Good, 10, 3
167, Good, 10, 4
183, Good, 10, 2
199, Good, 10, 2
215, Good, 10, 4
231, Good, 10, 5
231, Bad, 10, 2
231, Bad, 10, 4
231, Bad, 10, 6
231, Bad, 10, 8
46.5, Good, 10, 8
46.5, Bad, 10, 2
247, Good, 10, 5
247, Bad, 10, 3
247, Bad, 10, 7
50.5, Good, 10, 4
50.5, Bad, 10, 6
270, Good, 10, 5
54.5, Good, 10, 2
54.5, Bad, 10, 8
2, Good, 10, 5
58.5, Good, 10, 6
58.5, Bad, 10, 4
69, Good, 10, 9
69, Bad, 10, 6
168.5, Good, 10, 2
77, Good, 10, 9
77, Bad, 10, 6
3, DoubleMult, 5
85, Good, 10, 7
85, Bad, 10, 4
200.5, Good, 10, 6
93, Good, 10, 7
93, Bad, 10, 4
101, Good, 10, 5
101, Bad, 10, 1
101, Bad, 10, 3
101, Bad, 10, 6
101, Bad, 10, 8
109, Good, 10, 5
109, Bad, 10, 1
109, Bad, 10, 3
109, Bad, 10, 7
109, Bad, 10, 9
4, Good, 10, 5
117, Good, 10, 9
273, Good, 10, 5
125, Good, 10, 1
305, Good, 10, 5
5, Good, 10, 5
138, Good, 10, 8
154, Good, 10, 8
6, Good, 10, 5
170, Good, 10, 6
186, Good, 10, 9
7, Good, 10, 5
202, Good, 10, 4
218, Good, 10, 3
8, Good, 10, 5
234, Good, 10, 5
234, Bad, 10, 4
234, Bad, 10, 6
9, Good, 10, 5
250, Good, 10, 6
305.25, Good, 10, 5
10, Good, 10, 5
276, Good, 10, 5
11, Good, 10, 5
308, Good, 10, 5
12, Good, 10, 5
13, Good, 10, 5
171.5, Good, 10, 8
15, Good, 10, 5
203.5, Good, 10, 8
18, Good, 10, 4
18, Bad, 10, 6
20, Good, 10, 4
20, Bad, 10, 6
22, Good, 10, 2
22, Bad, 10, 8
24, Good, 10, 2
24, Bad, 10, 8
26, Good, 10, 6
26, Bad, 10, 4
141, Good, 10, 5
28, Good, 10, 6
28, Bad, 10, 4
157, Good, 10, 5
30, Good, 10, 8
30, Bad, 10, 2
173, Good, 10, 4
32, Good, 10, 8
32, Bad, 10, 2
189, Good, 10, 8
36, Good, 10, 4
36, Bad, 10, 6
205, Good, 10, 6
40, Good, 10, 2
40, Bad, 10, 8
221, Good, 10, 2
44, Good, 10, 6
44, Bad, 10, 4
237, Good, 10, 5
237, Bad, 10, 4
237, Bad, 10, 6
48, Good, 10, 5
253, Good, 10, 5
52, Good, 10, 5
282, Good, 10, 5
56, Good, 10, 5
314, Bad, 10, 1
314, Bad, 10, 2
314, Bad, 10, 3
314, Bad, 10, 4
314, Bad, 10, 5
314, Bad, 10, 6
314, Bad, 10, 7
314, Bad, 10, 8
314, Bad, 10, 9
60, Good, 10, 5
64, Good, 10, 4
64, Bad, 10, 7
72, Good, 10, 4
72, Bad, 10, 7
80, Good, 10, 6
80, Bad, 10, 9
88, Good, 10, 6
88, Bad, 10, 9
96, Good, 10, 5
96, Bad, 10, 1
96, Bad, 10, 2
96, Bad, 10, 3
96, Bad, 10, 4
96, Bad, 10, 6
96, Bad, 10, 7
96, Bad, 10, 8
96, Bad, 10, 9
307.5, Good, 10, 5
104, Good, 10, 5
104, Bad, 10, 2
104, Bad, 10, 4
104, Bad, 10, 6
104, Bad, 10, 8
308.25, Good, 10, 5
112, Good, 10, 4
54, Good, 10, 5
120, Good, 10, 6
285, Good, 10, 5
128, Good, 10, 2
144, Good, 10, 2
160, Good, 10, 4
176, Good, 10, 2
192, Good, 10, 4
311, Good, 10, 5
302.5, Good, 10, 4
208, Good, 10, 4
224, Good, 10, 5
224, Bad, 10, 1
224, Bad, 10, 2
224, Bad, 10, 3
224, Bad, 10, 4
224, Bad, 10, 6
224, Bad, 10, 7
224, Bad, 10, 8
224, Bad, 10, 9
240, Good, 10, 5
240, Bad, 10, 2
240, Bad, 10, 8
311.25, Good, 10, 5
256, Good, 10, 5
288, Good, 10, 7
305.5, Good, 10, 5
259, Good, 10, 5
291, Good, 10, 8
131, Good, 10, 7
147, Good, 10, 7
311.5, Good, 10, 5
163, Good, 10, 6
179, Good, 10, 8
195, Good, 10, 6
308.5, Good, 10, 5
211, Good, 10, 6
227, Good, 10, 5
227, Bad, 10, 1
227, Bad, 10, 3
227, Bad, 10, 7
227, Bad, 10, 9
45.5, Good, 10, 8
45.5, Bad, 10, 2
243, Good, 10, 5
243, Bad, 10, 1
243, Bad, 10, 9
49.5, Good, 10, 4
49.5, Bad, 10, 6
262, Good, 10, 5
53.5, Good, 10, 2
53.5, Bad, 10, 8
294, Good, 10, 2
57.5, Good, 10, 6
57.5, Bad, 10, 4
14, Good, 10, 8
14, Bad, 10, 2
67, Good, 10, 3
67, Bad, 10, 2
75, Good, 10, 3
75, Bad, 10, 2
83, Good, 10, 1
83, Bad, 10, 2
91, Good, 10, 1
91, Bad, 10, 2
99, Good, 10, 5
99, Bad, 10, 1
99, Bad, 10, 2
99, Bad, 10, 3
99, Bad, 10, 4
99, Bad, 10, 6
99, Bad, 10, 7
99, Bad, 10, 8
99, Bad, 10, 9
107, Good, 10, 5
107, Bad, 10, 1
107, Bad, 10, 3
107, Bad, 10, 7
107, Bad, 10, 9
115, Good, 10, 7
265, Good, 10, 5
123, Good, 10, 3
297, Good, 10, 3
134, Good, 10, 2
150, Good, 10, 6
166, Good, 10, 4
182, Good, 10, 1
198, Good, 10, 2
214, Good, 10, 7
230, Good, 10, 5
230, Bad, 10, 2
230, Bad, 10, 4
230, Bad, 10, 6
230, Bad, 10, 8
246, Good, 10, 5
246, Bad, 10, 3
246, Bad, 10, 7
268, Good, 10, 5
300, Good, 10, 5
308.75, Good, 10, 5
76.5, DoubleMult, 5
271, Good, 10, 5
303, Good, 10, 5
137, Good, 10, 5
153, Good, 10, 5
169, Good, 10, 3
185, Good, 10, 6
35, Good, 10, 5
201, Good, 10, 5
39, Good, 10, 5
217, Good, 10, 6
43, Good, 10, 5
233, Good, 10, 5
233, Bad, 10, 2
233, Bad, 10, 4
233, Bad, 10, 6
233, Bad, 10, 8
47, Good, 10, 5
249, Good, 10, 4
249, Bad, 10, 3
249, Bad, 10, 7
51, Good, 10, 5
279, Good, 10, 5
55, Good, 10, 5
306, Good, 10, 5
59, Good, 10, 5
63, Good, 10, 7
63, Bad, 10, 8
70, Good, 10, 8
70, Bad, 10, 9
78, Good, 10, 8
78, Bad, 10, 9
86, Good, 10, 8
86, Bad, 10, 7
94, Good, 10, 8
94, Bad, 10, 7
102, Good, 10, 5
102, Bad, 10, 2
102, Bad, 10, 4
102, Bad, 10, 6
102, Bad, 10, 8
110, Good, 10, 4
118, Good, 10, 6
277, Good, 10, 5
126, Good, 10, 4
309, Good, 10, 5
140, Good, 10, 6
156, Good, 10, 6
172, Good, 10, 7
188, Good, 10, 8
204, Good, 10, 9
220, Good, 10, 2
236, Good, 10, 5
236, Bad, 10, 4
236, Bad, 10, 6
252, Good, 10, 8
280, Good, 10, 5
312, Good, 10, 5
306.25, Good, 10, 5
283, Good, 10, 5
143, Good, 10, 1
159, Good, 10, 5
175, Good, 10, 1
191, Good, 10, 5
207, Good, 10, 5
223, Good, 10, 5
223, Bad, 10, 1
223, Bad, 10, 2
223, Bad, 10, 3
223, Bad, 10, 4
223, Bad, 10, 6
223, Bad, 10, 7
223, Bad, 10, 8
223, Bad, 10, 9
239, Good, 10, 5
239, Bad, 10, 2
239, Bad, 10, 8
48.5, Good, 10, 8
48.5, Bad, 10, 2
255, Good, 10, 5
52.5, Good, 10, 4
52.5, Bad, 10, 6
286, Good, 10, 4
56.5, Good, 10, 2
56.5, Bad, 10, 8
60.5, Good, 10, 6
60.5, Bad, 10, 4
309.75, Good, 10, 5
65, Good, 10, 1
65, Bad, 10, 4
160.5, Good, 10, 7
73, Good, 10, 1
73, Bad, 10, 4
176.5, Good, 10, 3
81, Good, 10, 3
81, Bad, 10, 6
192.5, Good, 10, 7
89, Good, 10, 3
89, Bad, 10, 6
208.5, Good, 10, 1
97, Good, 10, 5
97, Bad, 10, 1
97, Bad, 10, 2
97, Bad, 10, 3
97, Bad, 10, 4
97, Bad, 10, 6
97, Bad, 10, 7
97, Bad, 10, 8
97, Bad, 10, 9
105, Good, 10, 5
105, Bad, 10, 1
105, Bad, 10, 3
105, Bad, 10, 7
105, Bad, 10, 9
312.25, Good, 10, 5
113, Good, 10, 7
257, Good, 10, 5
121, Good, 10, 3
289, Good, 10, 7
130, Good, 10, 4
311.75, Good, 10, 5
146, Good, 10, 8
162, Good, 10, 9
178, Good, 10, 9
194, Good, 10, 9
303.5, Good, 10, 6
306.5, Good, 10, 5
210, Good, 10, 3
226, Good, 10, 5
226, Bad, 10, 1
226, Bad, 10, 3
226, Bad, 10, 7
226, Bad, 10, 9
242, Good, 10, 5
242, Bad, 10, 1
242, Bad, 10, 9
260, Good, 10, 5
292, Good, 10, 5
163.5, Good, 10, 3
195.5, Good, 10, 5
309.5, Good, 10, 5
17, Good, 10, 5
19, Good, 10, 5
106.5, Shield, 2
21, Good, 10, 5
23, Good, 10, 5
25, Good, 10, 5
133, Good, 10, 5
27, Good, 10, 5
149, Good, 10, 5
29, Good, 10, 5
165, Good, 10, 1
31, Good, 10, 5
181, Good, 10, 4
34, Good, 10, 4
34, Bad, 10, 6
197, Good, 10, 1
38, Good, 10, 2
38, Bad, 10, 8
312.5, Good, 10, 5
213, Good, 10, 8
42, Good, 10, 6
42, Bad, 10, 4
229, Good, 10, 5
229, Bad, 10, 1
229, Bad, 10, 3
229, Bad, 10, 7
229, Bad, 10, 9
46, Good, 10, 5
245, Good, 10, 5
245, Bad, 10, 1
245, Bad, 10, 9
50, Good, 10, 5
266, Good, 10, 5
274, Good, 10, 5
298, Good, 10, 6
58, Good, 10, 5
62, Good, 10, 8
62, Bad, 10, 5
68, Good, 10, 6
68, Bad, 10, 3
305.75, Good, 10, 5
76, Good, 10, 6
76, Bad, 10, 3
84, Good, 10, 4
84, Bad, 10, 1
92, Good, 10, 4
92, Bad, 10, 1
100, Good, 10, 5
100, Bad, 10, 1
100, Bad, 10, 2
100, Bad, 10, 3
100, Bad, 10, 4
100, Bad, 10, 6
100, Bad, 10, 7
100, Bad, 10, 8
100, Bad, 10, 9
108, Good, 10, 5
108, Bad, 10, 1
108, Bad, 10, 3
108, Bad, 10, 7
108, Bad, 10, 9
116, Good, 10, 8
269, Good, 10, 5
124, Good, 10, 2
301, Good, 10, 5
